title,author,googlebooks_id1,googlebooks_id2,googlebooks_id3,googlebooks_id4,googlebooks_id5
Stupid White Men,Michael Moore,SVKrWc0AsuoC,0PLhkQEACAAJ
A Court of Wings and Ruin,Sarah J. Maas,54l1tAEACAAJ,RiCFDwAAQBAJ
The Faceless Ones,Derek Landy,YT5TKcW07zUC,DxA9DwAAQBAJ,AlEpTA07FZkC,npV2Y_KjUdEC
The Great Railway Bazaar,Paul Theroux,oWQW_gAACAAJ,OLPqDwAAQBAJ,ArZybo10OVIC,vrtURNBqzRMC,BiFhQgAACAAJ
Black List,Brad Thor,IuItbr6qVrEC,Qc7dd9RGUSEC
"Transmetropolitan, Vol. 2: Lust for Life",Warren Ellis,erBQAgAAQBAJ,gDy4AQAACAAJ,qu_PvgEACAAJ,aVnsAQAAQBAJ,6gaPvwEACAAJ
The Atrocity Archives,Charles Stross,kvkzzmUcHKsC,HqlM6ICr4sIC,XGckDwAAQBAJ,ssDU-fjG6t0C,Fotjda-BZKkC
The Pleasure of My Company,Steve Martin,IYeZAAAAQBAJ,3fLKAgAAQBAJ,KApMYgEACAAJ,twfOgWjz6ZMC,B4cvPwAACAAJ
Dark Fire,C.J. Sansom,QUqDAysAavkC,1yo7Ujsm2dcC
Beautiful Beginning,Christina Lauren,TeAeAAAAQBAJ,r7NvKPQvLCsC,G1b4sgEACAAJ,JkXZAwAAQBAJ,bf7yAwAAQBAJ
Heft,Liz Moore,KwLWhF2m3LoC
Outcast of Redwall,Brian Jacques,dUCC7REqwhIC
Mister Pip,Lloyd Jones,MeJ5wQ4NXRwC,Qt_stAEACAAJ
Giada's Family Dinners,Giada De Laurentiis,IVean9RSdKEC,DfU9qoGwUY8C,LOaJCAAAQBAJ,oJsqDwAAQBAJ
Doubt,John Patrick Shanley,9Jg55OUsecYC
Book of Shadows,Cate Tiernan,lyrsygAACAAJ,MzaXPAAACAAJ
Secrets of a Shoe Addict,Beth Harbison,0PGPNwAACAAJ,9WYNRQAACAAJ
After We Fell,Anna Todd,5eEGBgAAQBAJ,rUKFBQAAQBAJ,pvWKzQEACAAJ
Elizabeth Street,Laurie Fabiano,1gdgtwAACAAJ
The Assassin and the Pirate Lord,Sarah J. Maas,eHMGDA16OaUC,xLacAgAAQBAJ,k56MsmzI4GwC
Fear and Trembling,Søren Kierkegaard,KVv9wzF4wi0C,cyXV_KNowxcC,7AksAQAAMAAJ
Hawksong,Amelia Atwater-Rhodes,8h7qnrbCEAUC
The Naked God,Peter F. Hamilton,adMmKQEACAAJ,2prbyLYoWYIC,DlGDlKkGeR0C,YqZbnNPPZ1cC,VATInWgIIScC
"Come Back, Amelia Bedelia",Peggy Parish,7sMkQn4nmSUC,ztaBSQAACAAJ
Kon-Tiki,Thor Heyerdahl,_rby49uet8UC,WaESAQAAIAAJ,BuxP404qA9wC,ddhtAAAAMAAJ,i6gGMwEACAAJ
How to Get Filthy Rich in Rising Asia,Mohsin Hamid,fPdV1kep31QC,8SYfjgEACAAJ
Relativity: The Special and the General Theory,Albert Einstein,DrA8DwAAQBAJ,0Z0sAAAAYAAJ,yhN9CgAAQBAJ,S1dmLWLhdqAC,0vuazQEACAAJ
Getting Over It,Anna Maxted,tpjkCwAAQBAJ
The List,Siobhan Vivian,Ld6JnQEACAAJ,FcB9BgAAQBAJ,Qt4rDgAAQBAJ,PR3UDwAAQBAJ,FLfhnQEACAAJ
The Brothers K,David James Duncan,rFg_h5iuOXkC,Z6oaCgAAQBAJ,kJaSDgAAQBAJ,4FwBAAAAQAAJ,A5BKAQAAMAAJ
The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work,Shawn Achor,6a822zBGfjQC
A Dog's Journey,W. Bruce Cameron,J4qLTedd6ZsC,XnZ3kgEACAAJ,5q8xkLvesdEC,5S-UDwAAQBAJ,jQm0vAEACAAJ
"Batman & Robin, Vol. 1: Batman Reborn",Grant Morrison,ktjKYsmHUGUC,9a5ECwAAQBAJ,VydBDR_aTgoC,fRFMDwAAQBAJ,5hrOKmZv_AkC
"MeruPuri, Vol. 1",Matsuri Hino,UCAPAwAAQBAJ,UyEPAwAAQBAJ,dSAPAwAAQBAJ,ftb9zAEACAAJ,SsuVSQAACAAJ
The Flanders Panel,Arturo Pérez-Reverte,KrDqDwAAQBAJ,jcaqRU_cW94C,xkPmnQEACAAJ,bKvNDwAAQBAJ,keNehWecc_cC
The Princess and the Pea,Janet Stevens,7WbBDwAAQBAJ
The Short Stories,F. Scott Fitzgerald,Jbv7PvYYgDMC,n1NjDwAAQBAJ,YNN4kjbFYCoC,9nxYMpZQ4VkC,1eJzBgAAQBAJ
Dark Angel,V.C. Andrews,NYCaDwAAQBAJ,KwsYAAAACAAJ,AqAqWjZD7BgC
Specter of the Past,Timothy Zahn,My3TCwAAQBAJ
Binge,Tyler Oakley,OwO0BwAAQBAJ
Black Lies,Alessandra Torre,tP9yjgEACAAJ
What the Dead Know,Laura Lippman,SnycWEAXzXMC
Rome,Jay Crownover,dMSPnAEACAAJ,HcbdAgAAQBAJ,h226CwAAQBAJ,SZHRCwAAQBAJ,rA0oCgAAQBAJ
"The Life and Opinions of Tristram Shandy, Gentleman",Laurence Sterne,H3ANAAAAYAAJ,zMqqvgEACAAJ,UXYLAAAAIAAJ,lKEqtl7604AC,t4ATAAAAQAAJ
Giraffes Can't Dance,Giles Andreae,kiCAoAEACAAJ,GMKmzQEACAAJ,0XwxnwEACAAJ,7EnJtgEACAAJ,NAeUjgEACAAJ
The Passion of Artemisia,Susan Vreeland,uoh_t1YynzIC,_FSkcQAACAAJ,7vni6QMyD1gC,DnYrP0MEPlkC,COB_vgAACAAJ
Heal Your Body: The Mental Causes for Physical Illness and the Metaphysical Way to Overcome Them,Louise L. Hay,nsk09V85lnAC,dVv6DwAAQBAJ,Bd9vPwAACAAJ,IKurOAAACAAJ
"Tokyo Mew Mew, Vol. 1",Mia Ikumi,b1r6DQAAQBAJ,Mi1BAwAACAAJ,anaCSQAACAAJ,U5WhxwEACAAJ,FRnvAQAACAAJ
The Miseducation of Cameron Post,Emily M. Danforth,I0pduAEACAAJ,6ek4xQEACAAJ
Coraline,P. Craig Russell,J3hJAQAAIAAJ,BUN6tAEACAAJ
House of Many Ways,Diana Wynne Jones,Vaskfn6tki8C,9h-atgAACAAJ
The Cartel,Don Winslow,JwnSBgAAQBAJ,AndbDwAAQBAJ,0D0YDQAAQBAJ,g-tA81uFuPgC,YKKKuAEACAAJ
A Mother's Reckoning: Living in the Aftermath of Tragedy,Sue Klebold,l0kyCgAAQBAJ
Skin Tight,Carl Hiaasen,H9y6DAEACAAJ
Moonraker,Ian Fleming,3-cJBE9z47QC,o7wzRxYzTjQC,hFJ3DwAAQBAJ,qH_QmgEACAAJ
Two Treatises of Government,John Locke,K5UIAAAAQAAJ,1pe9TFvTZ14C,d_4BGe7-pFIC,5FziTdwA6WAC,zEIqAAAAYAAJ
Civil Disobedience and Other Essays,Henry David Thoreau,cOrDAgAAQBAJ,Zl2JzQEACAAJ,VJhqAAAAMAAJ,MASyAr4vzpAC,uVxnQgAACAAJ
Rose in Bloom,Louisa May Alcott,wQBgDwAAQBAJ,P_eRwgEACAAJ,-10xzQEACAAJ,e1uIzQEACAAJ,lnRODwAAQBAJ
Mosquitoland,David  Arnold,0Lp9BAAAQBAJ
The Perfect Son,Barbara Claypole White,CmLXrQEACAAJ,WAidtAEACAAJ,d-7XAwAAQBAJ,3bUoskfr9ZsC
Looking for Alibrandi,Melina Marchetta,WYN7sK14WlYC,fvjCAgAAQBAJ,Y9vDwwEACAAJ,3sdsDwAAQBAJ
Raid,Kristen Ashley,x_cXBAAAQBAJ
Fifth Grave Past the Light,Darynda Jones,yUP-feaHtXEC
The Seventh Scroll,Wilbur Smith,xxNDDwAAQBAJ,lt9HMHM46mgC,9uBv2jvKB18C,EZHzED5e6-UC,faOWpyPj2s4C
A Midsummer's Nightmare,Kody Keplinger,tJ0WAgAAQBAJ,T4DCBAAAQBAJ
The Troop,Nick Cutter,UW04AAAAQBAJ,gb5HCgAAQBAJ,MUa-CAAAQBAJ,xn70AgAAQBAJ,1dekAwAAQBAJ
Revelation,C.J. Sansom,kiEzDwAAQBAJ
100 Love Sonnets,Pablo Neruda,CJzacj7Za5IC,wbg4zQEACAAJ
Lucky Us,Amy Bloom,1P7SAwAAQBAJ
It's in His Kiss,Julia Quinn,UWlfVxw5tlkC,kukDc485OTsC,sVJFDwAAQBAJ
"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists",J.K. Rowling,v7p5DQAAQBAJ
Hegel's Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel,-9ZIBAAAQBAJ,9xEPmQEACAAJ,WhBaxU8ueXsC,woV2QgAACAAJ,lrz0DwAAQBAJ
Fire Inside,Kristen Ashley,nUplnQAACAAJ
The Neutronium Alchemist,Peter F. Hamilton,fdBVD1OfO4YC,a-QuoNHbBVAC,DlGDlKkGeR0C,C2TwrmUh-DwC,VATInWgIIScC
The Darkest Seduction,Gena Showalter,Gtv1XzkdBZQC,YMbQBwAAQBAJ,T04BCwAAQBAJ,8qtyBgAAQBAJ,rSFPAwAAQBAJ
King's Cage,Victoria Aveyard,UlNPtAEACAAJ
Invisible,Paul Auster,hH4GJeyZPTkC
ظل الأفعى,يوسف زيدان,pYdjAAAAMAAJ
Ten Things We Did,Sarah Mlynowski,12dLo2Lim0gC
Rebel Heart,Moira Young,I4f7ZiUVIU4C
Sickened: The Memoir of a Munchausen by Proxy Childhood,Julie Gregory,1Rst02zLnLMC
The Last Time They Met,Anita Shreve,yPYmBQAAQBAJ
News of the World,Paulette Jiles,Fo91zQEACAAJ,GYm9zQEACAAJ
Blowback,Brad Thor,M1n3IwdpkeUC
Jaya: An Illustrated Retelling of the Mahabharata,Devdutt Pattanaik,gzN2_fu0mIYC
Women of the Silk,Gail Tsukiyama,LzaJoRY4AdgC
The Prisoner of Zenda,Anthony Hope,PX_b-jgliowC,zXU3zQEACAAJ,MOSlBAAAQBAJ,3pboGAAACAAJ,W2BDPgAACAAJ
Flutter,Amanda Hocking,89jsDAEACAAJ
"Tall, Tatted and Tempting",Tammy Falkner,aN7sAwAAQBAJ,Bh6eDAEACAAJ
Leviathan,Paul Auster,D0XsAwAAQBAJ
Saving Faith,David Baldacci,oeV6HPEhyDUC,MvQeAAAACAAJ
The Spine of the World,R.A. Salvatore,WzrLUfziGq4C,9YToIQAACAAJ,xs6KAF6sWjIC,FQqhswEACAAJ,xss4AAAACAAJ
The Haunted Mask,R.L. Stine,H1cOQ6RUqtIC,_rDVBgAAQBAJ,Mzds-gj7eWkC,iUV605aSQ5QC,vTvhrQEACAAJ
Tyrannosaur Canyon,Douglas Preston,aJyiOCloN4EC
The Girl Before,J.P. Delaney,LZ3DAQAACAAJ,EocvDwAAQBAJ,HA5_DQAAQBAJ,sRvmDwAAQBAJ,eBl5DwAAQBAJ
Wayside School Gets A Little Stranger,Louis Sachar,zAAwkJXyZQMC,zGPOL1ArfqcC,JcD3DQAAQBAJ,97z3DQAAQBAJ,L9b1DQAAQBAJ
Summer of Night,Dan Simmons,pfGMLmJLkQEC,1WsgAQAAIAAJ
"Jim Butcher's The Dresden Files: Storm Front, Volume 1: The Gathering Storm",Jim Butcher,hMbFN5hjEAUC,b1iSwwEACAAJ
Tourist Season,Carl Hiaasen,C1ldkwkOQRMC,tN3tAAAACAAJ
204 Rosewood Lane,Debbie Macomber,MCvL2blFuWIC,zmjsPD6ekzgC,wLkeAgAAQBAJ
Unseen,Karin Slaughter,wxbUCwAAQBAJ
Eleventh Grade Burns,Heather Brewer,Ywapr7ShjE8C,L8r4etUuiRsC,9m13o0b6gX0C
Double Star,Robert A. Heinlein,-eKYjgEACAAJ,MQLgvgEACAAJ
A Perfect Evil,Alex Kava,i5KlZ2GmPbUC,8UGtDwAAQBAJ,fS7pCgAAQBAJ,_6zld6VdanAC,O0KtDwAAQBAJ
Help Thanks Wow: The Three Essential Prayers,Anne Lamott,KBMxGD0KRhUC,AAcJ92vU8SsC
The Long Patrol,Brian Jacques,f0fH_hzRrRAC,86GUNAEACAAJ,iuLhDwAAQBAJ,7JKw5FYA4GgC,h4EQAQAAMAAJ
The Better Angels of Our Nature: Why Violence Has Declined,Steven Pinker,8-vYCwAAQBAJ
When We Were Very Young,A.A. Milne,DiC9DwAAQBAJ,QJYMywEACAAJ,JfZjICaM8IAC,t3qOAAAACAAJ,sK_oDwAAQBAJ
My Sunshine Away,M.O. Walsh,VB_TCwAAQBAJ
The Truth Seeker,Dee Henderson,sl-eS3mXFa0C,GSXrAAAACAAJ,PrlcCwAAQBAJ,YsU_PgAACAAJ,BSR1vQEACAAJ
Filosofi Kopi: Kumpulan Cerita dan Prosa Satu Dekade,Dee Lestari,_imSCwAAQBAJ,EP6WCgAAQBAJ
Great House,Nicole Krauss,N-Kfa0UZcGUC
The Kept Woman,Karin Slaughter,i4RKCwAAQBAJ
Maid for Love,Marie Force,7UlDswEACAAJ,4vpoDwAAQBAJ,TQ537JHhPn0C
And The Shofar Blew,Francine Rivers,hOz7aWIkR48C,e47fCwAAQBAJ
Prentice Alvin,Orson Scott Card,quu8R-sETrkC,OALrDQAAQBAJ,JZZvHAAACAAJ,fcZvwgEACAAJ
44 Scotland Street,Alexander McCall Smith,W1rSzwUZ4-MC,TE6lvgEACAAJ,_hm_zQEACAAJ,ZSnKDQAAQBAJ,kAJiSAAACAAJ
Chill Factor,Sandra Brown,PHcC3Rad9M4C
Odd and the Frost Giants,Neil Gaiman,6TynCwAAQBAJ
The Magpies,Mark  Edwards,UH0GngEACAAJ,rWwgzAEACAAJ,5HgJkAEACAAJ,61VEtAEACAAJ,Zvj31yQwNoAC
Season of Migration to the North,Tayeb Salih,zBBshCdGbVwC,_hZjaWrQtmcC
The Golden Notebook,Doris Lessing,9vzQGJyFlGgC,dihEAgAAQBAJ,r4dnuwEACAAJ,pV68AAAAIAAJ,dTEPAAAAQBAJ
The Winter Rose,Jennifer Donnelly,4C1Ge9UCNZsC,QExoUwSAs0AC,miMQxQEACAAJ,WFPZAAAACAAJ,0hq7DAEACAAJ
The Last Full Measure,Jeff Shaara,4aK8BQAAQBAJ,u_UBAAAACAAJ,ZJjegW_h5tMC,LmwwuwEACAAJ,NW55BAAAQBAJ
Oscar et la dame rose,Éric-Emmanuel Schmitt,b6Z1rnISPYcC,bL1nrgEACAAJ
When Bad Things Happen to Good People,Harold S. Kushner,fUd_uhMtai8C,isi5PwAACAAJ,_brOzXmGVA4C,TcKGDwAAQBAJ,dzqZp27B7NcC
Post Captain,Patrick O'Brian,m2V74feO_1AC,3cIvgyxSTfcC,fm0jW3MTUkUC,GuKgxgEACAAJ
Dragon Flight,Jessica Day George,Uy2giLwtJG0C,ji7DM5YTbIAC,fCIZLDLgOkEC
What Katy Did,Susan Coolidge,CQSstM0AOmQC,Ss-mUTd2GA8C,qnJODwAAQBAJ,p_auwAEACAAJ,Pn3rDwAAQBAJ
Homer Price,Robert McCloskey,W45vBAAAQBAJ,4-9VPgAACAAJ
Shatterglass,Tamora Pierce,9auOOYPv7KkC,UUD_JAAACAAJ
"The Belgariad, Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit",David Eddings,d8G6NAEACAAJ
The Lucifer Effect: Understanding How Good People Turn Evil,Philip G. Zimbardo,vjeHCA6i4IAC,dxriLDhGzogC,Fqpl3XrzHF4C,zGRR3egGLAIC
The Scent of Rain and Lightning,Nancy Pickard,FC-M4HfN6hYC
Pacific Vortex!,Clive Cussler,YORiFqYqXogC
One More Chance,Abbi Glines,hGhjAwAAQBAJ,eVy6CwAAQBAJ,obL8AwAAQBAJ
Aurora,Kim Stanley Robinson,yD5GBgAAQBAJ,aL_KDwAAQBAJ
Purity in Death,J.D. Robb,NoX0XwAACAAJ,7sjOrQEACAAJ
The Hollow Hills,Mary  Stewart,a0XnBAdAe7sC,NqjKPQAACAAJ,x9PGtkq5tJMC,9D43X7Bxa00C,6oVLB_yW64MC
Among the Brave,Margaret Peterson Haddix,7Mv4vgSas-UC,rFxEcarr9BEC,CPNDwUrqnfwC,BlAE8ssxPv0C,CZag_AT79V0C
"Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail",Rusty Young,UasdUCr1y1QC
"Mars, Vol. 1",Fuyumi Soryo,KczbzAEACAAJ,9jiSxwEACAAJ,2AXszAEACAAJ,QJXyDwAAQBAJ,D7TUDO16exYC
Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher,Richard P. Feynman,2OCKrF6YNKEC,hhJeNAAACAAJ,sdPgAQAACAAJ,_ah3wgEACAAJ,dy35yQEACAAJ
"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",Alice Waters,kyWrpT3TMTAC
Centaur Aisle,Piers Anthony,JMJ0hN01dO4C
The Year of Fog,Michelle Richmond,k0sdWrDmymkC,ycEkTQyO5UEC,AjF5gBWi0Z0C,U_lvDwAAQBAJ,IJlnDQAAQBAJ
Crisis on Infinite Earths,Marv Wolfman,ghFYwwEACAAJ,9vEeBgAAQBAJ,bNJ5ugEACAAJ,3OsQDAAAQBAJ,7pIhtAEACAAJ
The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order,John Hodgman,QOi9DwAAQBAJ
Hogwarts: An Incomplete and Unreliable Guide,J.K. Rowling,5qnbDAAAQBAJ,2uGinQAACAAJ,5Lp5DQAAQBAJ
"Ronia, the Robber's Daughter",Astrid Lindgren,KoT_QQAACAAJ,-PivwgEACAAJ
Spider Bones,Kathy Reichs,Dte5BAAAQBAJ
No Talking,Andrew Clements,7r2Digsj0mYC,Js2pNwAACAAJ
Blood on Snow,Jo Nesbø,WLhSBgAAQBAJ,FA9QDAAAQBAJ,ChBBDwAAQBAJ,MGnVCQAAQBAJ,dlPHCAAAQBAJ
Wait for Me,Elisabeth Naughton,7Y4JwwEACAAJ,Av_vDwAAQBAJ
The Garden of Evening Mists,Tan Twan Eng,Txr02j5oqjYC,C2hmuQEACAAJ
The Cellar,Natasha Preston,GoHfAgAAQBAJ,3js5jwEACAAJ,um_RugEACAAJ,n3K_DQAAQBAJ,1PQpvAEACAAJ
"The Gentlemen's Alliance †, Vol. 1",Arina Tanemura,yofiAgAAQBAJ,X_iApFt7GMwC,QXbyAQAAQBAJ,ZXDyAQAAQBAJ,0a_xAQAAQBAJ
Rusty Nailed,Alice Clayton,M1dXAgAAQBAJ
Dark Guardian,Christine Feehan,rrC48vzIkrgC
Prophet,Frank E. Peretti,fd3KhyuOsH8C
The Wicked Will Rise,Danielle  Paige,dMD_sgEACAAJ,y4zYBQAAQBAJ,QOohDAAAQBAJ
Dark Fire,Christine Feehan,JikQlAEACAAJ,5k40DwAAQBAJ,f1NcGQAACAAJ,AiyKCwAAQBAJ,3LZbuwEACAAJ
Citizen: An American Lyric,Claudia Rankine,vH68CQAAQBAJ,ar19DwAAQBAJ
"Carry On, Jeeves",P.G. Wodehouse,-m8sR4rZbb4C
The Magic Thief,Sarah Prineas,k-dzAwAAQBAJ,cx6OAwAAQBAJ,rZJLqzMYjEUC,ZH1lAL8cVxcC,WyxkAwAAQBAJ
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Michael Azerrad,o7CZRPZ27TQC
"I, Elizabeth",Rosalind Miles,yWplo1l_c5sC,hRYXAQAAIAAJ
The Woman Who Stole My Life,Marian Keyes,fo8fjgEACAAJ,CrxPDgAAQBAJ,T9ysKWvSgL0C,DM_xN8z8ku0C,lO9sygAACAAJ
Pyongyang: A Journey in North Korea,Guy Delisle,GxvADgAAQBAJ
Night Over Water,Ken Follett,GWrQntXGGIgC
I Am Having So Much Fun Here Without You,Courtney Maum,mra8BwAAQBAJ
All I Want is Everything,Cecily von Ziegesar,BLIAywAACAAJ,3dStSgNbZ7UC
Competitive Strategy: Techniques for Analyzing Industries and Competitors,Michael E. Porter,5xxHAAAAMAAJ,BZT1swEACAAJ,p_f_xAEACAAJ,aM1svQEACAAJ,GU-_LnIOwWUC
Systematic Theology: An Introduction to Biblical Doctrine,Wayne Grudem,he-Ax9CoYpIC,xROWDAEACAAJ,7bnWDwAAQBAJ,_FYNkAEACAAJ,0xLOCgAAQBAJ
P is for Peril,Sue Grafton,Q33HDwAAQBAJ,J7QRGLS0MUMC
Adulthood Is a Myth,Sarah Andersen,Yl_LCgAAQBAJ
The Darkness That Comes Before,R. Scott Bakker,Hj3L9nePQ88C,220jCQAAQBAJ,k8SGDwAAQBAJ,rSkKDAAAQBAJ,2ziIDwAAQBAJ
"The Dirty Life: On Farming, Food, and Love",Kristin Kimball,-t5y0S7R-JgC
Dust & Decay,Jonathan Maberry,f2yBCwAAQBAJ,3iVAA6W9DZEC,KdIjgs5SprYC,M5WpwxB1NnQC,qDMqPjEUcdkC
Alienated,Melissa Landers,iFnIoAEACAAJ,uffVsgEACAAJ
Bone Gap,Laura Ruby,AV94DQAAQBAJ
Big Cherry Holler,Adriana Trigiani,WBhUDwAAQBAJ,SXZVAAAACAAJ,4lqaDwAAQBAJ
"Yes, Chef",Marcus Samuelsson,bNQYwGiD0FUC
Teen Idol,Meg Cabot,ZJjYiG2y1i0C
The Thing Around Your Neck,Chimamanda Ngozi Adichie,6a0YvUwRlXwC,DoTwCwAAQBAJ,T76JzQEACAAJ,NRorAQAAIAAJ
Caraval,Stephanie Garber,2ywKDAAAQBAJ,oOLCzAEACAAJ,Y8p1DwAAQBAJ,cRHouQEACAAJ,pU-dDgAAQBAJ
Bright Shiny Morning,James Frey,5-vWtppquOcC,rv6rIgAACAAJ
The Story of an Hour,Kate Chopin,H4hXDwAAQBAJ,mbnlAQAACAAJ,QyRANwAACAAJ,HlgVDAAAQBAJ,hMSHzQEACAAJ
Rabbit Is Rich,John Updike,G030_fzwrTkC,QMSwAAAAIAAJ,6jtaAAAAYAAJ,kWUqngAACAAJ,SR0XwNOdGkgC
"Lots of Candles, Plenty of Cake",Anna Quindlen,GPs8tfY-OQgC
Scars,Cheryl Rainfield,0aAHaAEACAAJ
The Fixer Upper,Mary Kay Andrews,AlPOYi6NHmgC,ygrAzQEACAAJ,tvLIBAAAQBAJ,VrHPCgAAQBAJ,WkE2DwAAQBAJ
Negeri 5 Menara,Ahmad Fuadi,kFFFDwAAQBAJ
Empire of Ivory,Naomi Novik,cZQ13N2XEM0C
"An Army at Dawn: The War in North Africa, 1942-1943",Rick Atkinson,J4FDFgWB3aYC
Daddy's Little Girl,Mary Higgins Clark,BhCTgme0DQYC,IpTyxQEACAAJ,UVDRA0JIiNcC,wRV8K8QE5DYC
Ricochet,Sandra Brown,tvxoo6EV-5UC,WJtGXnJMoTsC
Can't Wait to Get to Heaven ,Fannie Flagg,a3OKzQEACAAJ,8hxJwwfpJOAC,hVkTAAAAQBAJ
Among Others,Jo Walton,9OhDxAEACAAJ
Seduction in Death,J.D. Robb,hGpUPgAACAAJ
Double Indemnity,James M. Cain,n5p7uz4fsU8C,o5adzQEACAAJ
Upon the Midnight Clear,Sherrilyn Kenyon,IzONA3yg3-kC
Presentation Zen: Simple Ideas on Presentation Design and Delivery,Garr Reynolds,m1xt5IMJbXAC,O0jvSAAACAAJ,5c2wkKVOdnEC
Sea of Swords,R.A. Salvatore,cSpeh_Rk6C8C
"Goodbye, Columbus and Five Short Stories",Philip Roth,RudejvclvmMC,QLMNyAEACAAJ,9DzbQ0EK4rsC,C4bqwAEACAAJ
"Bone: Quest for the Spark, Vol. 1",Tom Sniegoski,dvB8zQEACAAJ
The Personal MBA: Master the Art of Business,Josh Kaufman,_DZ_AMDl5yUC,6lep8px_ibEC
The Last Original Wife,Dorothea Benton Frank,L3zeAwAAQBAJ
No Mercy,Sherrilyn Kenyon,jIehJW9aoHMC
The Library at Mount Char,Scott  Hawkins,6WbaCwAAQBAJ
Fire Star,Chris d'Lacey,er7AV7_QY9AC,sJ9HfD7njCIC,BLLuRQAACAAJ,l3gPslaAEW8C,Rndhpj-1i_oC
Texas,James A. Michener,a2Ih_8KV1DoC,IlU6BwAAQBAJ,_rD0RQAACAAJ,fAtCEZrZhJMC,7HGcwgEACAAJ
Your Best Life Now: 7 Steps to Living at Your Full Potential,Joel Osteen,sovEAwAAQBAJ,7XrPHAAACAAJ,cdebgARitBcC
Turtle in Paradise,Jennifer L. Holm,aizsMwEACAAJ
The Vor Game,Lois McMaster Bujold,aTLuAAAAMAAJ,OCCdPwAACAAJ,vbrlsgEACAAJ,4L5iwwEACAAJ,dcjwnQEACAAJ
Choosing to SEE,Mary Beth Chapman,c274Tf87r54C
Broken Monsters,Lauren Beukes,WAdbDwAAQBAJ,kdw8DwAAQBAJ
The Unabridged Journals of Sylvia Plath,Sylvia Plath,UJ628vQBsYAC,T3x0tAEACAAJ,CUUXyAEACAAJ,IqJorHnQ60EC
"This Is Water: Some Thoughts, Delivered on a Significant Occasion, about Living a Compassionate Life",David Foster Wallace,RX04AQAAQBAJ
QED: The Strange Theory of Light and Matter,Richard P. Feynman,2o2JfTDiA40C,2X-3QgAACAAJ
Defiance,Lili St. Crow,IvajiPE1Ek4C
Haunted,Kelley Armstrong,QVTzkv8xJxkC
The Sweet Potato Queens' Book of Love,Jill Conner Browne,JxjuG__KqEUC,A-8ZG6-hqUkC,x7uOEaoU1GYC,4lt5qY9FqIYC,WI0qAAAAYAAJ
Mastiff,Tamora Pierce,b-3EDN7CBBsC,e9ujAwAAQBAJ,tpvQBAAAQBAJ
The Madonnas of Leningrad,Debra Dean,jB86NO3aIawC,SfvkOW_UzYkC,XAICj8uZqc8C,Ki8kXqNqGN0C
Divine Misdemeanors,Laurell K. Hamilton,wM6MSj1WzHUC
Sweetheart,Chelsea Cain,Jo0tRAAACAAJ
Caim,José Saramago,DD_0mEySe7cC
All Tomorrow's Parties,William Gibson,W8YylFsDBXgC
The Quantum Thief,Hannu Rajaniemi,V-ZNrWZeJ3kC,vHtJDwAAQBAJ,_N6z1sROrREC,Wmp-AgAAQBAJ,hiohDgAAQBAJ
Shock Wave,John Sandford,UJ8vlK98gIoC
Tractatus Logico-Philosophicus,Ludwig Wittgenstein,9RW0AAAAQBAJ,5VujwgEACAAJ,rNBxzQEACAAJ,Wz41rgEACAAJ,DeLfXwAACAAJ
Lord Edgware Dies,Agatha Christie,KNnTAAAAMAAJ,_InLSZVVr6UC,PV0BswEACAAJ,SBU2vgAACAAJ,fBBrswEACAAJ
"Batman: Hush, Vol. 2",Jeph Loeb,yxgPjwEACAAJ,qcX7JwAACAAJ,VWnNDwAAQBAJ,RfK0AAAAQBAJ,UWnNDwAAQBAJ
Dog on It,Spencer Quinn,1klg5_F9ATUC,R9twhWbC-z8C
Spring Fever,Mary Kay Andrews,77yg5QTewG0C,S3xBtAEACAAJ
And to Think That I Saw It on Mulberry Street,Dr. Seuss,evr2LQEACAAJ,AVWHDwAAQBAJ,t7w4DwAAQBAJ,BhMCAAAACAAJ,mG-jGQAACAAJ
"The Bully Pulpit: Theodore Roosevelt, William Howard Taft, and the Golden Age of Journalism",Doris Kearns Goodwin,4W7Q-qr_TSAC,HS9aAAAAYAAJ,bGSSl9I4maEC
Chasing the Prophecy,Brandon Mull,r1m9AgAAQBAJ
The Short Victorious War,David Weber,KOyIXZ_qogsC,hozroAEACAAJ,CCdFygAACAAJ,NiqrngEACAAJ,zzY2bj_bEhMC
Drinking: A Love Story,Caroline Knapp,EQxgH5qLw3UC
Five Weeks in a Balloon,Jules Verne,iLZWPAX6X3EC,ZQoCAAAAQAAJ,RTkmAgAAQBAJ,2vK-zQEACAAJ,ekHAzQEACAAJ
Dragon's Oath,P.C. Cast,OrxDTaL8ps8C
